,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level_real,risk_level_lbpr,risk_level_lbsp,risk_level_mlp,risk_level_ran,risk_level_gbc,voting
21970,0.8333333333333335,0.8992248062015504,0.7462043961024246,0.6131498470948012,0.109479305740988,0.5161290322580645,0.2640562248995984,0.5161290322580646,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0078740157480314,1.0,0.0,2,2,2,2,2,2,2.0
2621,0.3333333333333335,0.4031007751937984,0.4257874461817358,0.7461773700305812,0.9532710280373832,0.5483870967741935,0.2640562248995984,0.2096774193548386,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.2362204724409448,0.5,0.1176470588235294,2,1,1,2,2,2,2.0
14714,0.1666666666666669,0.6201550387596899,0.6496714253342397,0.6819571865443426,0.1201602136181575,0.4516129032258065,0.3192771084337349,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.2952755905511811,0.5,0.3529411764705882,4,4,4,4,4,4,4.0
15657,0.3333333333333335,0.4031007751937984,0.4296397008837526,0.1039755351681956,0.0627503337783711,0.5161290322580645,0.2640562248995984,0.7258064516129031,0.0666666666666666,0.3720930232558138,1.0,0.1102362204724409,1.0,0.1764705882352941,3,2,2,2,3,1,2.0
21409,0.8333333333333335,0.7209302325581395,0.6027645592567414,0.4755351681957187,0.0934579439252336,0.4193548387096775,0.2479919678714859,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.5433070866141733,1.0,0.5882352941176471,3,2,2,3,3,3,3.0
3522,0.3333333333333335,0.5736434108527132,0.6029911624745071,0.6116207951070337,0.6862483311081442,0.5483870967741935,0.2640562248995984,0.2419354838709676,0.0333333333333333,0.9999999999999998,0.0541666666666666,0.0393700787401574,0.75,0.0,1,1,1,1,1,1,1.0
4037,0.3333333333333335,0.3720930232558139,0.5572173124858373,0.6529051987767585,0.3765020026702269,0.5483870967741935,0.2640562248995984,0.2580645161290321,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.2401574803149606,1.0,0.0588235294117647,2,1,1,1,2,2,1.0
14758,0.1666666666666669,0.4341085271317829,0.3682302288692499,0.7553516819571866,0.2149532710280373,0.4193548387096775,0.571285140562249,0.6129032258064516,0.4333333333333333,0.0,0.3333333333333333,0.1299212598425196,0.25,0.0588235294117647,3,2,4,3,3,3,3.0
13210,0.1666666666666669,0.6046511627906976,0.5035123498753682,0.6314984709480123,0.1041388518024031,0.4193548387096775,0.3504016064257028,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.0588235294117647,3,3,3,2,3,3,3.0
16261,0.3333333333333335,0.5658914728682171,0.6038975753455699,0.672782874617737,0.109479305740988,0.4516129032258065,0.3704819277108434,0.6774193548387096,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0472440944881889,1.0,0.0,1,2,1,1,2,2,2.0
19919,0.8333333333333335,0.4806201550387596,0.6614547926580557,0.6529051987767585,0.2256341789052069,0.4516129032258065,0.680722891566265,0.4677419354838709,0.0666666666666666,0.2480620155038759,0.0,0.3188976377952756,1.0,0.1764705882352941,2,2,2,2,2,2,2.0
17804,0.3333333333333335,0.8062015503875969,0.6779968275549513,0.6712538226299695,0.0987983978638184,0.4193548387096775,0.2319277108433735,0.5806451612903226,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1299212598425196,0.5,0.0588235294117647,3,3,3,3,2,2,3.0
22833,1.0,0.3410852713178294,0.3575798776342624,0.7798165137614679,0.0574098798397864,0.4516129032258065,0.2680722891566265,0.4516129032258064,0.4333333333333333,0.3720930232558138,0.0,0.9724409448818896,1.0,0.9411764705882352,3,3,3,3,3,3,3.0
13577,0.1666666666666669,0.8449612403100775,0.713573532744165,0.6116207951070337,0.1041388518024031,0.4516129032258065,0.2560240963855422,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0,4,4,3,4,4,4,4.0
13559,0.1666666666666669,0.6201550387596899,0.5180149558123726,0.6330275229357799,0.6595460614152202,0.5161290322580645,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.0588235294117647,4,4,4,3,4,4,4.0
13772,0.1666666666666669,0.6744186046511628,0.7167459777928846,0.6788990825688074,0.1041388518024031,0.4193548387096775,0.2520080321285141,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.5,0.0588235294117647,4,4,4,4,4,4,4.0
15282,0.1666666666666669,0.7054263565891473,0.7432585542714707,0.6743119266055047,0.0987983978638184,0.4838709677419355,0.3744979919678715,0.5161290322580646,0.4333333333333333,0.0,0.0,0.3818897637795275,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
4490,0.3333333333333335,0.0,0.2080217539089055,0.6529051987767585,0.1468624833110814,0.5483870967741935,0.2640562248995984,0.0645161290322581,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0787401574803149,1.0,0.0588235294117647,2,2,2,2,2,2,2.0
22252,1.0,0.8682170542635659,0.7249036936324496,0.6896024464831805,0.7797062750333779,0.5161290322580645,0.9447791164658634,0.3548387096774194,0.0666666666666666,0.3720930232558138,0.0,0.0275590551181102,1.0,0.0,2,2,2,1,2,1,2.0
13412,0.1666666666666669,0.5658914728682171,0.7817811012916384,0.7706422018348624,0.8224299065420559,0.5161290322580645,0.9728915662650603,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1181102362204724,0.5,0.0588235294117647,4,3,4,4,4,4,4.0
23082,1.0,0.8992248062015504,0.7536823022886925,0.6865443425076453,0.0987983978638184,0.4193548387096775,0.216867469879518,0.4677419354838709,0.0666666666666666,0.3720930232558138,0.0,0.0157480314960629,1.0,0.0,2,1,2,2,2,2,2.0
13602,0.1666666666666669,0.8062015503875969,0.6730115567641061,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.0,3,3,3,4,4,4,4.0
1346,0.1666666666666669,0.5348837209302325,0.4473147518694765,0.6146788990825689,0.9532710280373832,0.3870967741935485,0.8343373493975903,0.1451612903225806,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.0078740157480314,1.0,0.0,1,1,1,1,1,1,1.0
14456,0.1666666666666669,0.8449612403100775,0.7022433718558804,0.6330275229357799,0.1148197596795727,0.4193548387096775,0.4879518072289157,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.0708661417322834,0.75,0.0,4,4,4,4,4,4,4.0
22918,1.0,0.6666666666666666,0.7115341037842737,0.5963302752293579,0.1041388518024031,0.4516129032258065,0.2520080321285141,0.4516129032258064,0.4333333333333333,0.3720930232558138,0.0,0.0078740157480314,1.0,0.0,2,3,3,1,2,3,3.0
1568,0.1666666666666669,0.4961240310077519,0.5252662587808747,0.6162079510703364,0.9532710280373832,0.3870967741935485,0.8192771084337349,0.1612903225806451,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.0118110236220472,0.5,0.0,1,1,1,1,1,1,1.0
3517,0.3333333333333335,0.5581395348837209,0.5853161114887832,0.6116207951070337,0.6755674232309745,0.5483870967741935,0.2640562248995984,0.2096774193548386,0.0333333333333333,0.9999999999999998,0.0541666666666666,0.0629921259842519,0.5,0.0,1,1,1,1,1,1,1.0
5893,0.0,0.6744186046511628,0.5690006798096533,0.6529051987767585,0.9532710280373832,0.7419354838709675,0.8112449799196787,0.2903225806451613,0.0666666666666666,0.9999999999999998,0.0,0.0944881889763779,1.0,0.0588235294117647,1,1,1,1,1,2,1.0
12385,0.1666666666666669,0.0,0.1511443462497167,0.6529051987767585,0.0253671562082777,0.6774193548387095,0.2319277108433735,0.6774193548387096,0.4333333333333333,0.0,0.0,0.0354330708661417,0.5,0.0,2,1,2,2,2,4,2.0
11927,0.3333333333333335,0.7209302325581395,0.6061636075232268,0.6146788990825689,0.2296395193591455,0.4516129032258065,0.180722891566265,0.2903225806451613,0.0333333333333333,0.9999999999999998,0.0,0.0236220472440944,1.0,0.0588235294117647,1,1,1,1,1,1,1.0
14715,0.1666666666666669,0.627906976744186,0.6641740312712441,0.6819571865443426,0.1148197596795727,0.4516129032258065,0.1927710843373493,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.2913385826771653,0.5,0.3529411764705882,4,4,4,4,4,3,4.0
12709,0.1666666666666669,0.7054263565891473,0.5914343983684568,0.6529051987767585,1.0,0.5161290322580645,0.92570281124498,0.8064516129032259,0.4333333333333333,0.0,0.0,0.0708661417322834,0.5,0.0,3,3,3,3,3,3,3.0
13659,0.1666666666666669,0.8217054263565892,0.701790165420349,0.5902140672782875,0.1201602136181575,0.4193548387096775,0.3072289156626506,0.6612903225806451,0.4333333333333333,0.0,0.3333333333333333,0.0669291338582677,0.75,0.0,4,4,4,4,4,4,4.0
1082,0.1666666666666669,0.6124031007751938,0.6557897122139135,0.5565749235474007,0.2296395193591455,0.258064516129032,0.1616465863453815,0.2580645161290321,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.0787401574803149,0.5,0.1176470588235294,1,1,1,2,1,1,1.0
13590,0.1666666666666669,0.8062015503875969,0.6764106050305915,0.6146788990825689,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.1176470588235294,4,4,4,4,4,4,4.0
13739,0.1666666666666669,0.3255813953488372,0.4629503738953093,0.7155963302752294,0.0934579439252336,0.5483870967741935,0.3504016064257028,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.405511811023622,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
14784,0.1666666666666669,0.4961240310077519,0.4244278268751416,0.5504587155963303,0.0627503337783711,0.4193548387096775,0.216867469879518,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,0.5,0.1764705882352941,3,3,3,3,3,3,3.0
1630,0.1666666666666669,0.5968992248062015,0.5001133016088829,0.5963302752293579,0.2042723631508677,0.064516129032258,0.180722891566265,0.2096774193548386,0.0333333333333333,0.9999999999999998,0.0124999999999999,0.0314960629921259,0.75,0.0588235294117647,1,1,1,1,1,1,1.0
22013,0.8333333333333335,0.8062015503875969,0.6757307953772944,0.7033639143730888,0.6702269692923897,0.4516129032258065,0.9096385542168676,0.4516129032258064,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0118110236220472,1.0,0.0,2,3,3,2,2,2,2.0
15516,0.3333333333333335,0.5116279069767442,0.5375028325402221,0.6926605504587157,0.5914552736982643,0.5161290322580645,0.9056224899598394,0.6774193548387096,0.0666666666666666,0.3720930232558138,1.0,0.5078740157480315,1.0,0.2352941176470588,2,3,3,3,2,2,3.0
13205,0.1666666666666669,0.6976744186046512,0.6059370043054612,0.4480122324159021,0.089452603471295,0.4193548387096775,0.2359437751004016,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.0588235294117647,4,4,4,4,3,4,4.0
16403,0.3333333333333335,0.6744186046511628,0.5760253795603898,0.4892966360856269,0.0841121495327102,0.4193548387096775,0.2359437751004016,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0275590551181102,1.0,0.0,2,2,2,2,2,2,2.0
10707,0.1666666666666669,0.2093023255813953,0.5112168592794017,0.6146788990825689,0.2202937249666222,0.6774193548387095,0.1967871485943775,0.2580645161290321,0.0,0.9999999999999998,0.0,0.1377952755905512,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
15347,0.1666666666666669,0.627906976744186,0.5297983231361886,0.6957186544342508,0.4392523364485981,0.5161290322580645,0.9136546184738956,0.6774193548387096,0.4333333333333333,0.0,0.0,0.0984251968503936,0.75,0.1176470588235294,2,2,2,2,3,3,2.0
20646,0.8333333333333335,0.6046511627906976,0.5100838431905733,0.6253822629969419,1.0,0.5483870967741935,0.9367469879518072,0.4032258064516129,0.0666666666666666,0.2480620155038759,0.0,0.0393700787401574,0.5,0.1176470588235294,2,1,1,1,1,2,1.0
779,0.1666666666666669,0.6434108527131783,0.5409018808067074,0.6529051987767585,0.2096128170894526,0.6129032258064515,0.1767068273092369,0.1612903225806451,0.0666666666666666,0.3720930232558138,0.0,0.0236220472440944,1.0,0.0,1,1,1,1,1,1,1.0
14099,0.1666666666666669,0.6124031007751938,0.5139360978925901,0.672782874617737,0.0787716955941255,0.4838709677419355,0.2208835341365461,0.7741935483870966,0.4333333333333333,0.0,0.0,0.0039370078740157,0.5,0.0,2,2,3,2,3,3,3.0
6065,0.0,0.6356589147286822,0.6705189213686834,0.5397553516819572,0.8170894526034711,0.3225806451612905,0.8423694779116466,0.2903225806451613,0.0666666666666666,0.9999999999999998,0.0,0.2204724409448819,1.0,0.2352941176470588,1,1,1,1,1,1,1.0
12786,0.1666666666666669,0.6976744186046512,0.583276682528892,0.6529051987767585,1.0,0.5161290322580645,0.92570281124498,0.7096774193548386,0.4333333333333333,0.0,0.0,0.2047244094488189,0.5,0.0588235294117647,3,3,3,3,3,3,3.0
13328,0.1666666666666669,0.4961240310077519,0.4244278268751416,0.6207951070336392,0.0627503337783711,0.4193548387096775,0.2088353413654618,0.7419354838709676,0.4333333333333333,0.0,0.0,0.7322834645669292,0.25,0.5294117647058824,4,4,4,4,4,4,4.0
13614,0.1666666666666669,0.7131782945736433,0.5950600498527079,0.6987767584097859,0.089452603471295,0.4193548387096775,0.2399598393574297,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.0,3,3,3,3,3,3,3.0
10825,0.1666666666666669,0.0,0.2043961024246544,0.6529051987767585,0.1722296395193591,0.6774193548387095,0.2911646586345381,0.1612903225806451,0.0,0.9999999999999998,0.0,0.3346456692913386,0.5,0.2352941176470588,1,1,1,1,1,1,1.0
19084,0.8333333333333335,0.751937984496124,0.6313165646952187,0.5474006116207951,0.0934579439252336,0.4516129032258065,0.2479919678714859,0.5967741935483871,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.0118110236220472,0.75,0.0,2,2,2,2,2,1,2.0
17171,0.3333333333333335,0.2635658914728682,0.3714026739179696,0.680428134556575,0.089452603471295,0.4193548387096775,0.3263052208835341,0.6774193548387096,0.0666666666666666,0.3720930232558138,1.0,0.0314960629921259,0.75,0.0588235294117647,2,2,2,2,2,2,2.0
6727,0.0,0.2790697674418604,0.292318150917743,0.7262996941896025,0.3404539385847797,0.7096774193548385,0.6887550200803212,0.2258064516129031,0.0,0.9999999999999998,0.0,0.3149606299212598,0.5,0.3529411764705882,1,1,1,1,1,1,1.0
17249,0.3333333333333335,0.4728682170542636,0.5019261273510084,0.5321100917431193,0.0787716955941255,0.4516129032258065,0.2248995983935743,0.4354838709677419,0.0666666666666666,0.3720930232558138,1.0,0.515748031496063,1.0,0.1764705882352941,2,2,2,2,2,2,2.0
1076,0.1666666666666669,0.6821705426356589,0.7165193745751189,0.680428134556575,0.3711615487316421,0.290322580645161,0.5903614457831325,0.2096774193548386,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.1377952755905512,0.5,0.0588235294117647,2,1,1,2,1,1,1.0
14711,0.1666666666666669,0.6201550387596899,0.6532970768184908,0.6743119266055047,0.2149532710280373,0.4838709677419355,0.5943775100401607,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.2716535433070866,0.5,0.3529411764705882,4,4,4,4,4,4,4.0
3566,0.3333333333333335,0.6124031007751938,0.6410605030591434,0.5336391437308868,0.2296395193591455,0.5483870967741935,0.2640562248995984,0.1935483870967741,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0433070866141732,1.0,0.0,1,1,1,1,1,1,1.0
6011,0.0,0.6744186046511628,0.7070020394289599,0.6529051987767585,0.9532710280373832,0.290322580645161,0.8744979919678714,0.2419354838709676,0.0666666666666666,0.9999999999999998,0.0,0.0196850393700787,0.5,0.0,1,1,1,1,1,1,1.0
21770,0.8333333333333335,0.7286821705426356,0.6150011330160888,0.6865443425076453,0.1041388518024031,0.4193548387096775,0.3152610441767068,0.4516129032258064,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0472440944881889,0.0,0.0588235294117647,3,3,3,3,2,1,3.0
8261,0.1666666666666669,0.3488372093023256,0.519147971901201,0.6146788990825689,0.3511348464619492,0.7096774193548385,0.6375502008032129,0.2580645161290321,0.0,0.9999999999999998,0.0,0.1889763779527559,0.5,0.1176470588235294,1,1,1,1,1,1,1.0
22113,0.8333333333333335,0.2790697674418604,0.2585542714706549,0.2507645259938838,0.0467289719626168,0.4193548387096775,0.2791164658634538,0.4677419354838709,0.0666666666666666,0.1860465116279069,0.3999999999999999,0.0118110236220472,1.0,0.0,1,1,1,1,1,1,1.0
12720,0.1666666666666669,0.7286821705426356,0.7709041468388851,0.6880733944954129,1.0,0.5161290322580645,1.0,0.8064516129032259,0.4333333333333333,0.0,0.0,0.0433070866141732,0.5,0.0,4,3,3,3,4,4,3.0
22385,1.0,0.7984496124031008,0.6621346023113528,0.6880733944954129,0.958611481975968,0.4516129032258065,0.928714859437751,0.4032258064516129,0.0666666666666666,0.3720930232558138,0.0,0.0433070866141732,0.5,0.0,2,1,2,2,2,2,2.0
7177,0.0,0.0,0.2032630863358259,0.6529051987767585,0.157543391188251,0.7096774193548385,0.2520080321285141,0.2903225806451613,0.0,0.9999999999999998,0.0,0.2362204724409448,0.5,0.1176470588235294,1,1,1,1,1,1,1.0
12729,0.1666666666666669,0.7441860465116279,0.6213460231135283,0.6330275229357799,1.0,0.5161290322580645,0.9176706827309238,0.8548387096774194,0.4333333333333333,0.0,0.0,0.0275590551181102,0.5,0.0,3,3,3,3,3,3,3.0
14368,0.1666666666666669,0.0620155038759689,0.4498073872648991,0.6529051987767585,0.4085447263017356,0.5483870967741935,0.7991967871485943,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.4133858267716535,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
15300,0.1666666666666669,0.7054263565891473,0.5893949694085656,0.6865443425076453,0.1468624833110814,0.5161290322580645,0.4839357429718876,0.6129032258064516,0.4333333333333333,0.0,0.0,0.0748031496062992,0.5,0.0,2,3,3,3,3,3,3.0
13724,0.1666666666666669,0.0930232558139534,0.2132336279175164,0.6529051987767585,0.0574098798397864,0.5161290322580645,0.3775100401606426,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.4015748031496063,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
6440,0.0,0.5193798449612403,0.5504192159528666,0.6529051987767585,0.9532710280373832,0.5806451612903225,0.7991967871485943,0.3225806451612903,0.0,0.9999999999999998,0.0,0.0157480314960629,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
21557,0.8333333333333335,0.5813953488372093,0.6165873555404486,0.6865443425076453,0.7957276368491322,0.5161290322580645,0.893574297188755,0.4032258064516129,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.5275590551181102,1.0,0.5882352941176471,3,2,2,3,3,3,3.0
3847,0.3333333333333335,0.4961240310077519,0.4187627464309993,0.5825688073394496,0.1829105473965287,0.5483870967741935,0.2640562248995984,0.0806451612903226,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.2440944881889764,0.5,0.0588235294117647,2,1,2,2,2,2,2.0
16041,0.3333333333333335,0.0775193798449612,0.2757761160208475,0.6131498470948012,0.041388518024032,0.6451612903225805,0.2399598393574297,0.7258064516129031,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1496062992125984,0.0,0.0588235294117647,3,3,3,3,3,3,3.0
11236,0.1666666666666669,0.4108527131782946,0.4298663041015182,0.691131498470948,0.8945260347129504,0.7419354838709675,0.8072289156626506,0.1935483870967741,0.0,0.9999999999999998,0.0,0.1299212598425196,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
14932,0.1666666666666669,0.4496124031007752,0.6471787899388172,0.691131498470948,0.6862483311081442,0.5161290322580645,0.9056224899598394,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,0.25,0.1176470588235294,2,3,4,3,2,2,3.0
11751,0.3333333333333335,0.8837209302325582,0.740086109222751,0.6926605504587157,0.2510013351134846,0.064516129032258,0.1656626506024096,0.2580645161290321,0.0333333333333333,0.9999999999999998,0.0,0.0196850393700787,1.0,0.0,2,2,1,1,1,1,1.0
15656,0.3333333333333335,0.5348837209302325,0.6084296397008838,0.2477064220183486,0.0841121495327102,0.4838709677419355,0.2399598393574297,0.7258064516129031,0.0666666666666666,0.3720930232558138,1.0,0.1102362204724409,1.0,0.1764705882352941,3,2,2,2,3,2,2.0
13466,0.1666666666666669,0.7674418604651163,0.6430999320190347,0.672782874617737,0.2096128170894526,0.5161290322580645,0.680722891566265,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4,4,4,4,4,4,4.0
11767,0.3333333333333335,0.8294573643410853,0.698844323589395,0.6162079510703364,0.2456608811748998,0.129032258064516,0.1656626506024096,0.3064516129032258,0.0333333333333333,0.9999999999999998,0.0,0.0078740157480314,0.5,0.0,2,1,1,1,1,1,1.0
22810,1.0,0.6046511627906976,0.4998866983911171,0.573394495412844,0.0787716955941255,0.4193548387096775,0.2248995983935743,0.3709677419354839,0.4333333333333333,0.3720930232558138,0.0,0.0984251968503936,0.75,0.1764705882352941,2,2,2,2,2,2,2.0
13740,0.1666666666666669,0.3333333333333333,0.4803988216632676,0.6941896024464832,0.0734312416555407,0.5161290322580645,0.2088353413654618,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.405511811023622,1.0,0.3529411764705882,4,4,4,4,4,2,4.0
22269,1.0,0.8604651162790697,0.7244504871969182,0.6192660550458716,0.7690253671562082,0.5161290322580645,0.9367469879518072,0.3870967741935484,0.0666666666666666,0.3720930232558138,0.0,0.0,0.75,0.0,1,2,2,2,2,1,2.0
15259,0.1666666666666669,0.5426356589147286,0.5785180149558123,0.672782874617737,0.638184245660881,0.5161290322580645,0.8975903614457832,0.5322580645161291,0.4333333333333333,0.0,0.0,0.0275590551181102,0.75,0.0,1,2,2,2,2,2,2.0
13641,0.1666666666666669,0.7674418604651163,0.639927486970315,0.636085626911315,0.0934579439252336,0.4193548387096775,0.2479919678714859,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.75,0.0,3,3,3,3,3,3,3.0
11442,0.3333333333333335,0.4341085271317829,0.5341037842737367,0.6880733944954129,0.8798397863818423,0.6451612903225805,0.7871485943775101,0.2580645161290321,0.0,0.9999999999999998,0.0,0.1614173228346456,0.0,0.2941176470588235,1,2,1,2,1,2,2.0
20131,0.8333333333333335,0.6201550387596899,0.6512576478585996,0.7507645259938839,0.6915887850467288,0.5161290322580645,0.7439759036144578,0.4516129032258064,0.4333333333333333,0.0,0.3666666666666667,0.0275590551181102,0.25,0.0588235294117647,3,3,3,3,3,3,3.0
13836,0.1666666666666669,0.5813953488372093,0.6120552911851348,0.7201834862385321,0.6595460614152202,0.4516129032258065,0.8975903614457832,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.3228346456692913,1.0,0.4705882352941176,4,4,4,4,4,4,4.0
